interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
952f6c66-5fc,b90e1bd3,Laura Serrano,Head of Procurement,Digi Systems,Consultoría IT,España,Las Palmas,27,7160000,Email marketing,2026-01-18,Laura mostró un interés inicial en explorar servicios de movilidad para reducir costos y mejorar la logística de transporte de sus empleados.,2,2026-01-28,10,5,"Laura mostró resistencia inicial debido a tener ya un proveedor, pero accedió a recibir más información por correo.",Enviar documentación,"Agente: Hola Laura, soy Diego de nuevo. ¿Tuviste la oportunidad de revisar la documentación que te envié?
Contacto: Hola Diego, sí, lo revisé. Los precios son competitivos, pero estamos ajustando presupuestos y no podemos hacer grandes cambios ahora.
Agente: Entiendo la situación, pero realmente creemos que podríamos ayudar a ahorrar. ¿Qué tal si organizamos una reunión para discutirlo más a fondo con Tomás?
Contacto: Aprecio la oferta, pero ahora no estamos en posición de cambiar de proveedor.
Agente: Comprendido. ¿Te gustaría que recontácte en un par de semanas para ver si ha cambiado algo?
Contacto: Sí, por favor. Recontáctame entonces.",Laura confirmó que revisó la documentación pero reiteró su objeción por temas presupuestarios y de cambiar de proveedor.,Recontactar en X días,Lost
ecdd45ae-735,b90e1bd3,Laura Serrano,Head of Procurement,Digi Systems,Consultoría IT,España,Las Palmas,27,7160000,Email marketing,2026-01-18,Laura mostró un interés inicial en explorar servicios de movilidad para reducir costos y mejorar la logística de transporte de sus empleados.,3,2026-02-11,24,14,Laura confirmó que revisó la documentación pero reiteró su objeción por temas presupuestarios y de cambiar de proveedor.,Recontactar en X días,"Agente: Hola Laura, soy Diego, espero que estés bien. Te estoy llamando según lo acordado para ver si hay alguna novedad respecto a nuestra propuesta.
Contacto: Hola Diego, gracias por llamar. Hemos revisado todo y, lamentablemente, no podemos asumir un cambio en este momento debido a reorganizaciones internas.
Agente: Entiendo. Si hay algo que pueda hacer para facilitar el proceso o en el futuro...
Contacto: Aprecio tu comprensión, pero en este momento nuestra posición es firme.
Agente: De acuerdo, cerraré el contacto por ahora. No dudes en contactarme si cambia la situación.
Contacto: Gracias, Diego. Tendremos en cuenta a MoveUp para el futuro.",Laura decidió no continuar debido a reorganizaciones internas y falta de flexibilidad en el presupuesto.,Cerrar lead - no interesado,Lost
63f5c9bc-80d,00db7074,David Sánchez,Director de RRHH,Corp Networks,Medios y Publicidad,Portugal,Lisboa,21,4643000,Partner comercial,2025-12-30,"La empresa muestra gran interés debido a su crecimiento y alto volumen de desplazamientos, buscando reducir costes de movilidad.",1,2026-01-03,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola David, soy Marta Díaz de MoveUp. ¿Cómo estás?
Contacto: Muy bien, gracias Marta. Tenemos mucho interés en vuestro servicio.
Agente: Excelente, me gustaría entender un poco más de sus necesidades. ¿Podrías contarme sobre el volumen de desplazamientos que manejan?
Contacto: Claro, tenemos un volumen bastante alto, especialmente con nuestras oficinas en expansión.
Agente: Entiendo, y ¿actualmente cómo están gestionando esos costos?
Contacto: Lo manejamos internamente, pero los costes se nos están disparando.
Agente: Creo que MoveUp podría ser una gran solución para ustedes. ¿Les gustaría explorar una demo con nuestro especialista?
Contacto: Me parece una buena idea.
Agente: Perfecto, agendamos la demo entonces.",Se identificó un alto volumen de desplazamientos y se acordó agendar una demo con el especialista.,Agendar demo/reunión con especialista,Converted
5278e0ad-964,00db7074,David Sánchez,Director de RRHH,Corp Networks,Medios y Publicidad,Portugal,Lisboa,21,4643000,Partner comercial,2025-12-30,"La empresa muestra gran interés debido a su crecimiento y alto volumen de desplazamientos, buscando reducir costes de movilidad.",2,2026-01-06,7,3,Se identificó un alto volumen de desplazamientos y se acordó agendar una demo con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola David, soy Marta de nuevo. ¿Cómo te fue revisando la información que te enviamos?
Contacto: Muy bien, la verdad es que nos parece muy adecuada la solución de MoveUp.
Agente: Me alegra oír eso. ¿Hay alguna objeción o pregunta que te gustaría que aclaremos en la demo?
Contacto: Bueno, solo estamos preocupados por el presupuesto y cómo encajaría con nuestros costes actuales.
Agente: Entiendo. Nuestro especialista Roberto puede explicarte en detalle cómo optimizar los costes. ¿Te gustaría confirmar la cita para la demo?
Contacto: Sí, por favor. Queremos avanzar lo antes posible.
Agente: Genial, entonces te confirmo la demo con Roberto.","El contacto revisó la información y se muestra interesado, aunque con preocupaciones sobre el presupuesto. Se confirmó la demo con el especialista.",Esperar confirmación cliente,Converted
74036972-786,00db7074,David Sánchez,Director de RRHH,Corp Networks,Medios y Publicidad,Portugal,Lisboa,21,4643000,Partner comercial,2025-12-30,"La empresa muestra gran interés debido a su crecimiento y alto volumen de desplazamientos, buscando reducir costes de movilidad.",3,2026-01-08,9,2,"El contacto revisó la información y se muestra interesado, aunque con preocupaciones sobre el presupuesto. Se confirmó la demo con el especialista.",Esperar confirmación cliente,"Agente: Hola David, ¿cómo estás? He hablado con Roberto sobre la demo que tuvieron.
Contacto: Hola Marta, todo fue muy bien. La demo nos aclaró todas las dudas y estamos listos para avanzar.
Agente: Excelente noticia. ¿Entonces están listos para contratar el servicio?
Contacto: Sí, queremos confirmar nuestra suscripción a MoveUp.
Agente: Perfecto, procederemos entonces con el contrato y la implementación. Te enviaré los documentos necesarios.
Contacto: Muchas gracias, estamos muy entusiasmados.
Agente: El placer es nuestro. Vamos a hacer que todo esté listo lo antes posible.",El cliente confirma la suscripción a MoveUp tras la demo. Se enviarán los documentos para completar el proceso.,Enviar documentación,Converted
52335b91-069,8f7e002d,Miguel Romero,Head of Procurement,Grupo Networks,Banca,España,Zaragoza,5986,1571762000,LinkedIn,2025-12-20,"Grupo Networks mostró un interés significativo en MoveUp, buscando optimizar sus costes de movilidad debido al alto volumen de desplazamientos corporativos.",1,2025-12-26,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Miguel. Soy Ana Ruiz de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, Ana. Muy bien, gracias. Nos interesa mucho vuestra solución de movilidad.
Agente: Perfecto. He visto que tenéis un volumen considerable de empleados. ¿Cuántos desplazamientos suelen realizar al mes?
Contacto: Aproximadamente unos 5000 desplazamientos mensuales. Es una de las razones por las que buscamos optimizar.
Agente: Entiendo. Podemos ofrecer tarifas ajustadas para grandes volúmenes. ¿Habéis tenido problemas con los costes actuales?
Contacto: Sí, los costes se nos están yendo de las manos. Necesitamos algo más eficiente.
Agente: Claro, os podemos ayudar con eso. Además, tenemos una plataforma que facilita la gestión de los viajes. ¿Te gustaría que agendemos una reunión con nuestra especialista, Cristina Vera?
Contacto: Sí, me parece perfecto. ¿Cuándo podría ser?
Agente: Cristina está disponible esta semana. ¿Te va bien el jueves a las 10 de la mañana?
Contacto: El jueves a las 10 está bien.
Agente: Genial, te enviaré la invitación. Estoy segura de que Cristina podrá ofrecerte una solución adaptada a vuestras necesidades.
Contacto: Perfecto, muchas gracias, Ana.
Agente: Gracias a ti, Miguel. Nos vemos el jueves.",Miguel mostró un alto interés en la solución de MoveUp y se agendó una reunión con la especialista Cristina Vera.,Agendar demo/reunión con especialista,Converted
ad6d89bf-4ba,e09e52be,David Martínez,Director de Logística,Nova Dynamics,Medios y Publicidad,Colombia,Bogotá,5897,623462000,Feria o evento,2025-11-07,David mostró un interés inicial notable debido al alto volumen de desplazamientos que gestionan en su empresa y manifestó urgencia por optimizar los costes de movilidad.,1,2025-11-08,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola David, soy Diego López de MoveUp. ¿Cómo estás? 
Contacto: Hola Diego, todo bien, gracias. Estoy muy interesado en conocer más sobre su servicio, ya que en Nova Dynamics tenemos un volumen significativo de traslados corporativos. 
Agente: Me alegra escuchar eso. Nuestro servicio se especializa precisamente en optimizar la gestión y los costes de movilidad. Cuéntame, ¿cómo están manejando actualmente estos desplazamientos? 
Contacto: Actualmente usamos taxis y varios servicios que no están unificados, lo que complica el control de gastos. 
Agente: Entiendo. Nosotros ofrecemos una plataforma unificada que no solo simplifica la gestión, sino que también ayuda a controlar y reducir los costes. 
Contacto: Eso suena muy atractivo, especialmente porque estamos buscando reducir costes urgentemente. 
Agente: Perfecto, entonces podríamos agendar una reunión con nuestro especialista para profundizar en cómo MoveUp puede ayudarles. 
Contacto: Me parece bien, Diego. 
Agente: Genial, coordinaré para que Roberto Sánchez pueda reunirse contigo. 
Contacto: Perfecto, quedo atento. 
Agente: Gracias, David. Te estaré contactando en breve para confirmar la reunión. 
Contacto: Estaré esperando, gracias.",David expresó interés debido a la urgencia por reducir costes y acordaron agendar una reunión con el especialista.,Agendar demo/reunión con especialista,Converted
5ad75552-d9b,e09e52be,David Martínez,Director de Logística,Nova Dynamics,Medios y Publicidad,Colombia,Bogotá,5897,623462000,Feria o evento,2025-11-07,David mostró un interés inicial notable debido al alto volumen de desplazamientos que gestionan en su empresa y manifestó urgencia por optimizar los costes de movilidad.,2,2025-11-11,4,3,David expresó interés debido a la urgencia por reducir costes y acordaron agendar una reunión con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola David, soy Diego nuevamente. Quería confirmar la reunión con Roberto Sánchez, nuestro especialista. 
Contacto: Hola Diego. Sí, estoy listo para la reunión. Tenemos una necesidad urgente de implementar una solución eficaz. 
Agente: Lo entiendo. Roberto estará encantado de mostrarte cómo MoveUp puede facilitar su gestión de movilidad. 
Contacto: Genial, esperamos poder adaptar esto pronto ya que nuestro presupuesto se está viendo afectado por los altos costes actuales. 
Agente: Claro, David. MoveUp está diseñado para maximizar la eficiencia y reducir los gastos. 
Contacto: Perfecto, entonces adelante con la reunión. 
Agente: Excelente, nos vemos el jueves a las 10 a.m. 
Contacto: Confirmado, gracias Diego. 
Agente: A ti, David. Hasta el jueves. 
Contacto: Hasta luego.","La reunión con el especialista quedó confirmada, mostrando David urgencia y predisposición a implementar pronto.",Esperar confirmación cliente,Converted
18cc1869-6fa,e09e52be,David Martínez,Director de Logística,Nova Dynamics,Medios y Publicidad,Colombia,Bogotá,5897,623462000,Feria o evento,2025-11-07,David mostró un interés inicial notable debido al alto volumen de desplazamientos que gestionan en su empresa y manifestó urgencia por optimizar los costes de movilidad.,3,2025-11-13,6,2,"La reunión con el especialista quedó confirmada, mostrando David urgencia y predisposición a implementar pronto.",Esperar confirmación cliente,"Agente: Hola David, aquí Diego. ¿Cómo te fue en la reunión con Roberto? 
Contacto: Hola Diego. La reunión fue muy positiva. Roberto explicó todo claramente y estamos convencidos de que MoveUp es la solución que necesitamos. 
Agente: ¡Eso es fantástico, David! ¿Qué pasos consideran seguir ahora? 
Contacto: Queremos avanzar con la implementación lo antes posible, ya que necesitamos controlar los costes de inmediato. 
Agente: Excelente, entonces procederemos con la firma del acuerdo para empezar cuanto antes. 
Contacto: De acuerdo, Diego. Envíame la documentación necesaria. 
Agente: Lo haré de inmediato y estaré pendiente de cualquier duda que surja. 
Contacto: Perfecto, cuento con eso. Gracias, Diego. 
Agente: Gracias a ti, David. Estamos emocionados de trabajar con ustedes. 
Contacto: Nosotros también. Hasta pronto. 
Agente: Hasta luego.",David confirmó su decisión de avanzar con MoveUp y solicitó la documentación para empezar.,Enviar documentación,Converted
65b72a74-c17,7b77571e,Javier Ruiz,CEO,Prime Services,Seguros,España,Las Palmas,9246,1437647000,Feria o evento,2025-11-25,Prime Services está buscando mejorar su gestión de costes de movilidad debido a su rápido crecimiento y alto volumen de desplazamientos.,1,2025-11-29,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Javier, soy Carlos Martínez de MoveUp. ¿Cómo estás?
Contacto: Hola Carlos, bien, gracias. Estoy interesado en saber más sobre vuestro servicio.
Agente: Excelente. Sé que Prime Services está expandiéndose rápidamente. ¿Podrías contarme un poco sobre vuestros retos actuales con la movilidad?
Contacto: Claro, estamos viendo un aumento en los desplazamientos y los costes asociados están afectando nuestro presupuesto.
Agente: Entiendo, nuestro servicio está diseñado para empresas como la tuya que necesitan una solución eficiente y económica para la movilidad corporativa.
Contacto: Eso suena interesante. ¿Cómo puede MoveUp ayudarnos a reducir costes y gestionar mejor estos desplazamientos?
Agente: Podemos ofrecerte tarifas corporativas fijas, un sistema de facturación centralizado y reportes detallados sobre el uso de los servicios.
Contacto: Genial, eso es justo lo que necesitamos.
Agente: Perfecto, ¿te gustaría que te enviara más información detallada sobre nuestras propuestas?
Contacto: Sí, por favor, eso me ayudaría mucho.",Javier mostró un interés sólido en el servicio y pidió más información detallada.,Enviar documentación,Converted
4a0c11af-81b,7b77571e,Javier Ruiz,CEO,Prime Services,Seguros,España,Las Palmas,9246,1437647000,Feria o evento,2025-11-25,Prime Services está buscando mejorar su gestión de costes de movilidad debido a su rápido crecimiento y alto volumen de desplazamientos.,2,2025-12-04,9,5,Javier mostró un interés sólido en el servicio y pidió más información detallada.,Enviar documentación,"Agente: Hola Javier, soy Carlos otra vez. ¿Recibiste la documentación que te envié?
Contacto: Hola Carlos, sí, la he revisado. Parece bastante completa.
Agente: Perfecto, ¿tienes alguna pregunta específica o alguna duda sobre nuestras soluciones?
Contacto: Me gustaría saber cómo se adapta vuestro servicio a empresas de nuestro tamaño.
Agente: Tenemos experiencia trabajando con empresas grandes y ofrecemos un servicio escalable que puede ajustarse a tus necesidades.
Contacto: Eso es importante para nosotros. También nos urge implementar algo pronto debido a los costes crecientes.
Agente: Entiendo la urgencia. Creo que podemos discutir esto más a fondo en una demo. ¿Te gustaría agendar una reunión con nuestro especialista, Roberto Sánchez?
Contacto: Sí, me parece bien. Cuanto antes mejor.",Javier revisó la documentación y mostró interés en una demo para entender mejor el servicio.,Agendar demo/reunión con especialista,Converted
8d87e912-9cf,7b77571e,Javier Ruiz,CEO,Prime Services,Seguros,España,Las Palmas,9246,1437647000,Feria o evento,2025-11-25,Prime Services está buscando mejorar su gestión de costes de movilidad debido a su rápido crecimiento y alto volumen de desplazamientos.,3,2025-12-07,12,3,Javier revisó la documentación y mostró interés en una demo para entender mejor el servicio.,Agendar demo/reunión con especialista,"Agente: Hola Javier, ¿cómo estás? Espero que la reunión con Roberto haya sido útil.
Contacto: Hola Carlos, sí, fue muy detallada. Nos ayudó a entender claramente cómo MoveUp se adapta a nuestras necesidades.
Agente: Me alegra escuchar eso. ¿Cómo te sientes respecto a los próximos pasos?
Contacto: Estamos listos para proceder. Solo necesito confirmar algunos detalles internos y podemos avanzar.
Agente: Excelente, ¿quieres que esperemos tu confirmación o hay algo más que podamos hacer?
Contacto: No, solo necesito unos días para la confirmación final.
Agente: Perfecto, estaré atento a tu respuesta. Gracias por la confianza en MoveUp.
Contacto: Gracias a ti, Carlos.",Javier confirmó que están listos para proceder y solo necesitan tiempo para la confirmación interna final.,Esperar confirmación cliente,Converted
157d8724-855,15d7bb41,Ana Rodríguez,Head of Procurement,Corp Services,Logística,España,Alicante,2770,439146000,Formulario web,2025-11-04,Corp Services mostró interés en optimizar sus gastos de movilidad corporativa y mejorar la eficiencia del transporte para sus empleados.,1,2025-11-05,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Ana, soy Sofía Moreno de MoveUp. ¿Cómo estás?
Contacto: Hola Sofía, estoy bien, gracias. Estaba esperando tu llamada.
Agente: Genial. Vi que completaste nuestro formulario. ¿Podrías contarme un poco más sobre cómo manejan actualmente la movilidad corporativa?
Contacto: Claro, actualmente tenemos acuerdos con varios proveedores locales, pero estamos buscando consolidar y optimizar esos servicios.
Agente: Entiendo. Basándonos en el tamaño de tu empresa, creo que podemos aportar un gran valor. ¿Cuántos viajes están realizando mensualmente en promedio?
Contacto: Aproximadamente 1,500 viajes al mes.
Agente: Eso es un volumen considerable. Podemos ofrecer precios competitivos y una gestión centralizada del servicio.
Contacto: Perfecto. Me interesa saber más sobre los costos y cómo podríamos implementar su solución.
Agente: Claro, puedo enviar un documento detallado con nuestras tarifas y servicios. También, podríamos agendar una demo con Roberto Sánchez, nuestro especialista.
Contacto: Me parece bien. Preferiría revisar la documentación primero.
Agente: Excelente, te lo enviaré hoy mismo. Después de revisarlo, podemos coordinar la demo. ¿Te parece?
Contacto: Sí, estaré atenta. Gracias, Sofía.
Agente: Gracias a ti, Ana. Quedamos en contacto.",Ana mostró interés en consolidar los servicios de movilidad y acordó recibir documentación detallada.,Enviar documentación,In Progress
4dc608c0-3f3,5387d729,Ana Romero,Director General,Omega Group,Telecomunicaciones,España,Las Palmas,21,6289000,Inbound / Blog,2025-12-26,El lead mostró interés tras leer un artículo en el blog sobre la optimización de costos en movilidad corporativa.,1,2026-01-01,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Ana, soy Ana Ruiz de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar contigo sobre cómo MoveUp puede ayudar a Omega Group a optimizar sus costos de transporte corporativo. Vi que mostraste interés en nuestro artículo sobre el tema.
Contacto: Sí, lo leí. Pero en este momento tenemos un proveedor que nos ofrece tarifas bastante competitivas.
Agente: Entiendo, ¿puedo preguntarte cuántos viajes mensuales están gestionando actualmente?
Contacto: Aproximadamente unos 150 viajes al mes.
Agente: Bien, con ese volumen, podríamos analizar un plan que se ajuste a sus necesidades específicas y quizás mejorar las tarifas actuales.
Contacto: Suena interesante, pero como te dije, estamos bastante satisfechos con el actual proveedor.
Agente: Claro, podríamos ofrecerte una demostración para que veas cómo funciona nuestra plataforma. ¿Te gustaría agendar una?
Contacto: Déjame pensarlo. Ahora mismo, no estamos buscando hacer cambios drásticos.
Agente: Entiendo. Estaré en contacto pronto para saber si hay algún cambio en vuestra situación.
Contacto: Perfecto, gracias.",Ana Romero mostró interés inicial pero destacó satisfacción con su proveedor actual.,Recontactar en X días,Lost
93024b1e-e3d,5387d729,Ana Romero,Director General,Omega Group,Telecomunicaciones,España,Las Palmas,21,6289000,Inbound / Blog,2025-12-26,El lead mostró interés tras leer un artículo en el blog sobre la optimización de costos en movilidad corporativa.,2,2026-01-08,13,7,Ana Romero mostró interés inicial pero destacó satisfacción con su proveedor actual.,Recontactar en X días,"Agente: Hola Ana, soy Ana Ruiz nuevamente de MoveUp, ¿cómo has estado?
Contacto: Hola Ana, bien, gracias. ¿Qué tal?
Agente: Todo bien, gracias. Quería retomar nuestra conversación sobre MoveUp y ver si hay interés en considerar un cambio.
Contacto: He estado pensando en ello, pero sinceramente, no vemos espacio en nuestro presupuesto ahora.
Agente: Entiendo lo del presupuesto. A veces podemos encontrar formas de hacer el cambio sin afectar las finanzas actuales, optimizando los costos.
Contacto: Ahora mismo, estamos en plena reorganización interna y no es el mejor momento para hacer cambios en nuestros proveedores.
Agente: Comprendo, ¿cómo ves la posibilidad de revisar esto en el futuro cercano?
Contacto: Por ahora, no creo que sea posible. Quizás más adelante.
Agente: Está bien, Ana. Gracias por tu tiempo y, si cambias de opinión, aquí estoy para ayudarte.
Contacto: Gracias, Ana, te lo agradezco.",Ana Romero reafirmó que la reorganización interna y el presupuesto limitado impiden considerar a MoveUp.,Cerrar lead - no interesado,Lost
75c8eefd-7e1,74f1709b,Laura Jiménez,CEO,Euro Logistics,Tecnología,España,Granada,22,2906000,Referencia de cliente,2025-10-30,Laura está interesada en optimizar los costes de movilidad debido al crecimiento y aumento de desplazamientos.,1,2025-11-04,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Laura, soy Sofía Moreno de MoveUp. Me comentó un cliente que estaban interesados en nuestros servicios.
Contacto: Hola Sofía, sí, justo ahora estamos evaluando opciones para mejorar nuestra movilidad corporativa.
Agente: ¿Podrías contarme un poco más sobre los desafíos que enfrentan?
Contacto: Claro, hemos crecido bastante y con solo 22 empleados, estamos gestionando un alto volumen de desplazamientos, lo que afecta nuestros costes.
Agente: Entiendo. Podemos ofrecer soluciones personalizadas que se adapten a sus necesidades. ¿Hay algún aspecto que te preocupe en particular?
Contacto: Principalmente, la urgencia en reducir esos costes sin perder eficiencia.
Agente: Perfecto, creo que podemos ayudarte. ¿Te parecería si programamos una reunión con nuestro especialista, Tomás Iglesias?
Contacto: Sí, me gustaría eso.
Agente: Genial, agendaré una demo con él. Nos pondremos en contacto pronto.
Contacto: Perfecto, muchas gracias, Sofía.",Laura muestra un interés significativo y acuerdan agendar una demo con el especialista.,Agendar demo/reunión con especialista,Converted
24b286cf-74f,74f1709b,Laura Jiménez,CEO,Euro Logistics,Tecnología,España,Granada,22,2906000,Referencia de cliente,2025-10-30,Laura está interesada en optimizar los costes de movilidad debido al crecimiento y aumento de desplazamientos.,2,2025-11-07,8,3,Laura muestra un interés significativo y acuerdan agendar una demo con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola Laura, soy Sofía de nuevo. ¿Cómo estás?
Contacto: Hola Sofía, bien, gracias. Esperando la demo con Tomás.
Agente: Genial. La reunión está programada para el miércoles a las 11 am. Quería confirmar que ese horario te viene bien.
Contacto: Sí, es perfecto. ¿Qué más necesitaremos para la reunión?
Agente: Solo necesitarás acceso a internet para la videollamada. Tomás te mostrará cómo nuestras soluciones pueden reducir los costes de movilidad de Euro Logistics.
Contacto: Perfecto, estaremos listos. Nos interesa ver cómo podemos implementar rápido.
Agente: Eso lo notaremos en la demo. Gracias, Laura.
Contacto: Gracias a ti, Sofía.",Laura confirma la reunión con el especialista y muestra interés por una implementación rápida.,Esperar confirmación cliente,Converted
05947f57-4c0,74f1709b,Laura Jiménez,CEO,Euro Logistics,Tecnología,España,Granada,22,2906000,Referencia de cliente,2025-10-30,Laura está interesada en optimizar los costes de movilidad debido al crecimiento y aumento de desplazamientos.,3,2025-11-12,13,5,Laura confirma la reunión con el especialista y muestra interés por una implementación rápida.,Esperar confirmación cliente,"Agente: Hola de nuevo, Laura. Espero que la demo con Tomás haya sido útil.
Contacto: Hola Sofía, sí, fue muy esclarecedora. Nos gustó mucho cómo MovUp puede reducir nuestros costes.
Agente: Me alegra oír eso. ¿Qué pasos piensas tomar ahora?
Contacto: Estamos listos para confirmar y firmar. Solo necesito algunos detalles finales del contrato.
Agente: Excelente, te enviaré la documentación necesaria para completar el proceso.
Contacto: Perfecto, gracias por la atención, Sofía.
Agente: Gracias a ti, Laura. Estaremos en contacto pronto para empezar.
Contacto: Así será.",Laura confirma su intención de avanzar y solicita detalles finales del contrato.,Enviar documentación,Converted
c2825da4-bfc,ca9e91ec,Roberto Álvarez,CFO,Tech Partners,Telecomunicaciones,España,Madrid,224,23093000,Formulario web,2026-02-24,Roberto mostró un fuerte interés en reducir los costes de movilidad debido al alto volumen de desplazamientos de sus empleados.,1,2026-03-01,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Roberto, soy Diego López de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Diego, estoy bien, gracias. Estaba esperando tu llamada.
Agente: Genial. Veo que llenaste el formulario web indicando interés en nuestros servicios. ¿Podrías contarme un poco más sobre las necesidades de Tech Partners?
Contacto: Claro, estamos experimentando un crecimiento considerable y nuestros empleados tienen un alto volumen de desplazamientos. Buscamos optimizar costes de movilidad.
Agente: Entiendo, ¿tienes algún presupuesto específico en mente para abordar este tema?
Contacto: Estamos abiertos a propuestas, pero necesitamos una solución que sea eficiente y rentable.
Agente: Perfecto, nuestro servicio podría encajar muy bien. ¿Te gustaría una demo para ver cómo trabajamos?
Contacto: Sí, me gustaría entender cómo podríamos integrar vuestra solución.
Agente: Excelente, coordinaré para que nuestra especialista, Cristina Vera, te haga una demostración. ¿Te parece bien si agendamos una reunión?
Contacto: Sí, eso funcionaría.
Agente: Entonces, agendaré una demo con Cristina y te enviaré una confirmación. Gracias por tu tiempo, Roberto.
Contacto: Gracias a ti, Diego. Espero la confirmación.",Roberto expresó un interés claro en una solución eficiente para sus necesidades de movilidad y acordó realizar una demo con la especialista.,Agendar demo/reunión con especialista,Converted
46a300de-4ce,ca9e91ec,Roberto Álvarez,CFO,Tech Partners,Telecomunicaciones,España,Madrid,224,23093000,Formulario web,2026-02-24,Roberto mostró un fuerte interés en reducir los costes de movilidad debido al alto volumen de desplazamientos de sus empleados.,2,2026-03-04,8,3,Roberto expresó un interés claro en una solución eficiente para sus necesidades de movilidad y acordó realizar una demo con la especialista.,Agendar demo/reunión con especialista,"Agente: Hola Roberto, soy Diego de nuevo. ¿Cómo estás?
Contacto: Hola Diego, bien, gracias. Acabo de revisar la documentación de la demo.
Agente: Genial. ¿Qué te ha parecido la propuesta de nuestra especialista Cristina?
Contacto: Me ha parecido muy completa y creo que podría encajar con nuestras necesidades.
Agente: Me alegra escuchar eso. ¿Tienes alguna duda o hay algo que te gustaría ajustar en la propuesta?
Contacto: No, en principio todo está claro. Nos gustaría avanzar con la implementación.
Agente: Perfecto, entonces solo necesitaríamos una confirmación formal para empezar.
Contacto: Por supuesto. Te enviaré la confirmación por correo en breve.
Agente: Excelente, Roberto. Estaremos esperando tu correo para dar inicio. Gracias de nuevo por tu confianza.
Contacto: Gracias a vosotros, Diego. Estoy seguro de que será una buena colaboración.",Roberto confirmó su decisión de seguir adelante con MoveUp y se comprometió a enviar la confirmación formal por correo.,Esperar confirmación cliente,Converted
bc2cee08-807,ef88bce8,Cristina Ruiz,Director General,Grupo Dynamics,Manufactura,España,Vigo,866,137832000,Formulario web,2025-11-15,Cristina Ruiz mostró un fuerte interés en encontrar una solución de movilidad eficiente debido al crecimiento y alto volumen de desplazamientos de su empresa.,1,2025-11-17,2,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Cristina, soy Laura Gómez de MoveUp. ¿Cómo estás?
Contacto: Hola Laura, estoy bien, gracias. Justo revisé su servicio y parece muy prometedor para optimizar nuestros desplazamientos.
Agente: Excelente, veo que su empresa está creciendo y eso puede elevar los costos de movilidad. ¿Cómo manejan actualmente esos desplazamientos?
Contacto: Actualmente usamos taxis y servicios locales, pero la gestión y los costos están descontrolados.
Agente: Entiendo, con MoveUp podríamos centralizar y optimizar todo eso, reduciendo sus costos significativamente.
Contacto: Eso es justo lo que necesitamos. Además, estamos bajo presión para resolver esto antes de fin de trimestre.
Agente: Perfecto, podríamos hacer una demo para mostrarle cómo operamos. ¿Qué le parece?
Contacto: Me parece bien, cuanto antes mejor.
Agente: Genial, voy a agendar una reunión con nuestro especialista Tomás Iglesias para una demo. ¿Le parece bien el jueves a las 10 am?
Contacto: Sí, jueves a las 10 am está bien.
Agente: Perfecto, le enviaré la confirmación. Gracias, Cristina.
Contacto: Gracias a ti, Laura.",Se acordó agendar una demo con el especialista Tomás Iglesias para mostrar cómo MoveUp puede optimizar la movilidad.,Agendar demo/reunión con especialista,Converted
