interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
8390079b-db5,fa245e7e,Isabel Serrano,Jefe de Proyectos,Grupo Innovations,Tecnología,España,Bilbao,33,3237000,Referencia de cliente,2026-01-22,Grupo Innovations muestra un fuerte interés debido a su crecimiento y la necesidad urgente de reducir costes en movilidad.,1,2026-01-24,2,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Isabel, soy Ana Ruiz de MoveUp. Me gustaría hablar sobre cómo MoveUp podría ayudar a Grupo Innovations con sus necesidades de movilidad.
Contacto: Hola Ana, gracias por llamar. Sí, hemos estado buscando una solución. Nuestra empresa está creciendo y los desplazamientos han aumentado considerablemente.
Agente: Eso suena interesante. ¿Podrías darme una idea del volumen de viajes que manejan actualmente?
Contacto: Aproximadamente estamos hablando de 150 a 200 desplazamientos mensuales, y la cifra sigue aumentando.
Agente: Comprendo. ¿Tienen alguna estimación de cuánto les gustaría reducir los costes de movilidad?
Contacto: Nos gustaría reducir al menos un 20% en los próximos meses. 
Agente: Perfecto, creo que podemos ayudarles con eso. Voy a enviarles una documentación detallada sobre cómo podemos optimizar sus costes.
Contacto: Genial, espero recibirla.
Agente: Excelente, Isabel. Te enviaré la documentación hoy mismo.
Contacto: Gracias, Ana.
Agente: A ti, Isabel. Seguimos en contacto.",Isabel mostró interés en reducir costes de movilidad. Se acordó enviar documentación informativa.,Enviar documentación,Converted
7bdd6e79-6c1,fa245e7e,Isabel Serrano,Jefe de Proyectos,Grupo Innovations,Tecnología,España,Bilbao,33,3237000,Referencia de cliente,2026-01-22,Grupo Innovations muestra un fuerte interés debido a su crecimiento y la necesidad urgente de reducir costes en movilidad.,2,2026-01-27,5,3,Isabel mostró interés en reducir costes de movilidad. Se acordó enviar documentación informativa.,Enviar documentación,"Agente: Hola Isabel, espero que hayas recibido la documentación que te envié.
Contacto: Hola Ana, sí, la recibí y la revisé. Me parece muy interesante lo que ofrecen.
Agente: Me alegra escuchar eso. ¿Tienes alguna duda o comentario sobre lo que has leído?
Contacto: Me gustaría saber más sobre cómo gestionan la urgencia de los desplazamientos.
Agente: Claro, nuestros tiempos de respuesta son muy rápidos, y además ofrecemos un seguimiento en tiempo real para cada desplazamiento.
Contacto: Eso es perfecto, porque a veces tenemos que reaccionar rápido.
Agente: Entiendo. ¿Te gustaría que agendáramos una demo o reunión con nuestra especialista para resolver cualquier otra duda que tengas?
Contacto: Sí, me parece buena idea.
Agente: Perfecto, coordinaré para que Elena Navarro, nuestra especialista, se reúna contigo la próxima semana.
Contacto: Estaré esperando su llamada.
Agente: Gracias, Isabel. Hasta pronto.",Se discutieron más detalles sobre el servicio y se acordó una reunión con la especialista para revisar dudas específicas.,Agendar demo/reunión con especialista,Converted
e8279f60-040,fa245e7e,Isabel Serrano,Jefe de Proyectos,Grupo Innovations,Tecnología,España,Bilbao,33,3237000,Referencia de cliente,2026-01-22,Grupo Innovations muestra un fuerte interés debido a su crecimiento y la necesidad urgente de reducir costes en movilidad.,3,2026-02-01,10,5,Se discutieron más detalles sobre el servicio y se acordó una reunión con la especialista para revisar dudas específicas.,Agendar demo/reunión con especialista,"Agente: Hola Isabel, ¿cómo estás? Aquí Ana de nuevo.
Contacto: Hola Ana, estoy bien, gracias. Tuvimos la reunión con Elena y nos quedó todo muy claro.
Agente: Me alegra escuchar eso. ¿Tienen alguna otra pregunta o inquietud?
Contacto: No, de hecho, estamos listos para proceder. Nos gusta mucho lo que ofrecen y creemos que es justo lo que necesitamos.
Agente: Excelente noticia, Isabel. Podemos proceder a firmar el contrato y empezar a trabajar juntos.
Contacto: Perfecto, envíame los documentos para la firma.
Agente: Genial, los tendrás en tu correo en unos minutos. 
Contacto: Muchas gracias, Ana.
Agente: A ti, Isabel. Esperamos trabajar con Grupo Innovations muy pronto.",Isabel confirmó su interés y decidió proceder con el servicio. Se acordó enviar el contrato para la firma.,Esperar confirmación cliente,Converted
08878086-778,e88e1ba6,Laura Jiménez,CEO,Digi Logistics,Telecomunicaciones,México,Ciudad de México,109,12961000,Referencia de cliente,2026-03-29,Laura mostró gran interés debido al crecimiento de la empresa y la necesidad urgente de reducir costes de movilidad.,1,2026-03-31,2,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Laura, soy Ana Ruiz de MoveUp, ¿cómo estás?
Contacto: Hola Ana, muy bien, gracias. Me recomendaron su servicio y estoy interesada en saber más.
Agente: Perfecto, gracias por considerarnos. Entiendo que en Digi Logistics están creciendo y tienen un alto volumen de desplazamientos, ¿cierto?
Contacto: Así es. Estamos expandiéndonos y la movilidad se ha vuelto un coste significativo que necesitamos controlar.
Agente: MoveUp ofrece soluciones personalizadas que pueden ayudar a optimizar esos costes y mejorar la eficiencia en los traslados. ¿Cuál es su presupuesto aproximado para movilidad?
Contacto: Actualmente ronda los 50,000 € al mes, pero esperamos reducirlo significativamente.
Agente: Podemos trabajar en eso. También ofrecemos integración con plataformas de gestión para facilitar el seguimiento y control de sus gastos de movilidad.
Contacto: Eso suena excelente. Me gustaría conocer más detalles sobre cómo funciona su servicio.
Agente: Claro, puedo agendar una reunión con nuestro especialista Roberto Sánchez, quien puede brindarle una demostración más detallada. ¿Le parece bien?
Contacto: Sí, por favor. Tengo disponible el jueves por la mañana.
Agente: Perfecto, lo agendaré para el jueves a las 10 am. Le envío la invitación a su correo.
Contacto: Excelente, quedo en espera del correo.
Agente: Gracias, Laura. Estaremos en contacto pronto.",Se acordó agendar una reunión con el especialista para una demostración del servicio.,Agendar demo/reunión con especialista,Converted
962cc13d-3df,d70a109d,David Iglesias,CFO,Omega Services,Logística,Portugal,Oporto,20,2139000,Partner comercial,2026-03-25,"David mostró un interés inicial debido a la recomendación de un partner comercial, pero expresó preocupación por el presupuesto.",1,2026-03-26,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, David. Espero que estés bien. Soy Ana Ruiz de MoveUp. Quería hablar sobre cómo podemos ayudar a Omega Services con sus necesidades de movilidad.
Contacto: Hola, Ana. Sí, escuché sobre ustedes por nuestro partner. Me interesa un poco, pero sinceramente, nuestro presupuesto es limitado.
Agente: Entiendo, David. Podemos ofrecer diferentes planes adaptados a las necesidades de empresas como la tuya. ¿Qué volumen de viajes suelen manejar mensualmente?
Contacto: No es muy alto, tal vez unos 50 viajes al mes.
Agente: Perfecto, podemos trabajar algo acorde a eso. Además, estamos ofreciendo promociones para nuevos clientes.
Contacto: Me preocupa también que ya trabajamos con un proveedor actual.
Agente: Claro, podemos organizar una demo para mostrarte las ventajas de nuestro servicio.
Contacto: No estoy seguro... Déjame pensarlo.
Agente: Por supuesto, ¿te parece si te envío más información por correo?
Contacto: Sí, eso estaría bien.
Agente: Genial, te la enviaré hoy mismo. Gracias por tu tiempo, David.
Contacto: A ti, Ana.",David expresó interés pero mencionó el presupuesto limitado y un proveedor existente. Ana ofreció enviar más información.,Enviar documentación,Lost
7707141c-3df,d70a109d,David Iglesias,CFO,Omega Services,Logística,Portugal,Oporto,20,2139000,Partner comercial,2026-03-25,"David mostró un interés inicial debido a la recomendación de un partner comercial, pero expresó preocupación por el presupuesto.",2,2026-03-31,6,5,David expresó interés pero mencionó el presupuesto limitado y un proveedor existente. Ana ofreció enviar más información.,Enviar documentación,"Agente: Hola de nuevo, David. Espero que hayas recibido la documentación que te envié.
Contacto: Hola, Ana. Sí, la recibí. Pero después de revisarla, no creo que podamos proceder ahora mismo.
Agente: ¿Puedo preguntar si hay algún motivo específico? Tal vez pueda abordar alguna inquietud particular.
Contacto: La cuestión es que estamos en medio de una reorganización interna, y además, la situación económica no es la mejor.
Agente: Entiendo. Puede ser un buen momento para evaluar opciones que puedan traer ahorros a largo plazo.
Contacto: Lo sé, pero de momento no podemos comprometernos.
Agente: Claro, David. Si cambian de opinión, siempre estamos aquí para ayudar.
Contacto: Gracias, Ana.
Agente: Gracias a ti, David. Que tengas un buen día.",David no mostró interés en avanzar debido a la reorganización interna y preocupaciones económicas. La conversación terminó sin compromisos futuros.,Cerrar lead - no interesado,Lost
2abe82ae-312,680d2fe4,Elena López,Jefe de Proyectos,Pro Partners,Servicios Financieros,España,Alicante,142,41573000,Feria o evento,2025-11-08,Elena mostró un interés inicial en explorar nuevas opciones de movilidad para reducir costos en traslados corporativos.,1,2025-11-11,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Elena, soy Sofía Moreno de MoveUp. ¿Cómo estás?
Contacto: Hola Sofía, muy bien, gracias. ¿Y tú?
Agente: Bien, gracias. Quería hablar sobre cómo MoveUp podría optimizar los traslados corporativos de Pro Partners. ¿Cuántos viajes realizan actualmente al mes?
Contacto: Aproximadamente unos 200, aunque depende de la temporada.
Agente: Entiendo. Tenemos opciones que podrían reducir tus costos. ¿Han considerado cambiar de proveedor recientemente?
Contacto: No realmente, estamos contentos con nuestro proveedor actual, pero siempre es bueno explorar.
Agente: Claro, comprendo. ¿Cuál es su presupuesto actual para movilidad?
Contacto: Estamos intentando mantenerlo por debajo de los 10,000 € mensuales.
Agente: MoveUp podría ajustarse a ello. ¿Te gustaría una reunión con nuestra especialista para ver las opciones?
Contacto: Podría ser, pero no estoy segura si es el mejor momento.
Agente: Sin problema, te enviaré más información y podemos hablar de nuevo en unos días.
Contacto: Perfecto, gracias.","Elena mostró interés en conocer más, pero no se comprometió a una reunión por el momento.",Enviar documentación,Lost
32eb5edc-c2b,680d2fe4,Elena López,Jefe de Proyectos,Pro Partners,Servicios Financieros,España,Alicante,142,41573000,Feria o evento,2025-11-08,Elena mostró un interés inicial en explorar nuevas opciones de movilidad para reducir costos en traslados corporativos.,2,2025-11-16,8,5,"Elena mostró interés en conocer más, pero no se comprometió a una reunión por el momento.",Enviar documentación,"Agente: Hola Elena, soy Sofía de nuevo. ¿Pudiste revisar la documentación que te envié?
Contacto: Hola Sofía, sí, la revisé. Aunque como mencioné, estamos contentos con nuestro proveedor y no estamos buscando cambios inmediatos.
Agente: Entiendo. Sin embargo, creo que podríamos ofrecerte una solución más rentable. ¿Hay algo que te preocupe particularmente de cambiar?
Contacto: El presupuesto y el hecho de que estamos en medio de una reorganización interna, lo que nos limita para nuevos compromisos.
Agente: Comprendo esos desafíos. Tal vez una prueba piloto podría ser viable sin comprometer su presupuesto actual.
Contacto: Honestamente, no creo que sea posible en este momento. Estamos cautelosos con cualquier gasto adicional.
Agente: Está bien, aprecio tu sinceridad. Si cambia algo en el futuro, estaré encantada de ayudar.
Contacto: Gracias, Sofía. Te avisaré si eso ocurre.
Agente: Perfecto, gracias por tu tiempo, Elena.",Elena reafirmó su posición de no cambiar de proveedor debido a restricciones presupuestarias y reorganización interna.,Cerrar lead - no interesado,Lost
f2c1a369-f9d,33cee025,Alberto Serrano,CFO,Smart Consulting,Manufactura,Portugal,Oporto,6006,1078850000,Partner comercial,2025-12-10,Alberto mostró interés inicial debido al alto volumen de desplazamientos de su empresa y la urgencia por reducir costes de movilidad.,1,2025-12-11,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alberto, soy Javier Torres de MoveUp. ¿Cómo estás?
Contacto: Hola Javier, muy bien, gracias. He estado revisando vuestra propuesta y estamos bastante interesados.
Agente: Eso es genial. He notado que tienen un alto volumen de desplazamientos. ¿Es correcto?
Contacto: Sí, con nuestras operaciones en expansión, el número de desplazamientos ha aumentado considerablemente.
Agente: Entiendo. Nuestro servicio podría ayudar a optimizar esos costes. ¿Hablamos de un presupuesto específico?
Contacto: Aún no, pero necesitamos algo que sea más eficiente que lo actual.
Agente: Perfecto, creo que podemos ofrecer una solución que encaje. ¿Te gustaría conocer a nuestro especialista para una demo?
Contacto: Sí, me gustaría saber más detalles técnicos.
Agente: Perfecto, agendemos una reunión con Roberto Sánchez.
Contacto: De acuerdo, hablemos pronto.
Agente: Excelente, te contacto para coordinar día y hora.
Contacto: Quedo atento, gracias.",Alberto mostró interés y acordaron agendar una demo con el especialista.,Agendar demo/reunión con especialista,Converted
e0566858-58e,33cee025,Alberto Serrano,CFO,Smart Consulting,Manufactura,Portugal,Oporto,6006,1078850000,Partner comercial,2025-12-10,Alberto mostró interés inicial debido al alto volumen de desplazamientos de su empresa y la urgencia por reducir costes de movilidad.,2,2025-12-14,4,3,Alberto mostró interés y acordaron agendar una demo con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola Alberto, soy Javier nuevamente. Te llamo para coordinar la demo con nuestro especialista, Roberto Sánchez.
Contacto: Hola Javier, perfecto, estoy disponible el jueves por la mañana.
Agente: Excelente, coordinamos para el jueves a las 10:00 AM. Te enviaré un enlace para la reunión virtual.
Contacto: Genial, así podremos discutir las cifras también.
Agente: Claro, Roberto estará preparado para responder cualquier consulta técnica y sobre costes.
Contacto: Perfecto, estamos buscando cerrar esto pronto debido a los costos elevados que tenemos ahora.
Agente: Lo entiendo, trabajaremos para que todo sea claro y transparente.
Contacto: Muchas gracias, Javier.
Agente: Gracias a ti, Alberto. Nos vemos el jueves.
Contacto: Hasta luego.",Se coordinó la demo para el jueves y se confirma la urgencia del cliente por solucionar problemas de costes.,Agendar demo/reunión con especialista,Converted
d887fb8f-bd2,33cee025,Alberto Serrano,CFO,Smart Consulting,Manufactura,Portugal,Oporto,6006,1078850000,Partner comercial,2025-12-10,Alberto mostró interés inicial debido al alto volumen de desplazamientos de su empresa y la urgencia por reducir costes de movilidad.,3,2025-12-16,6,2,Se coordinó la demo para el jueves y se confirma la urgencia del cliente por solucionar problemas de costes.,Agendar demo/reunión con especialista,"Agente: Hola Alberto, ¿cómo estás? Espero que la demo con Roberto haya sido clara.
Contacto: Hola Javier, la demo fue muy útil, Roberto explicó todo a detalle.
Agente: Me alegra escuchar eso. ¿Cómo ves la propuesta de MoveUp para tu empresa?
Contacto: Estamos muy interesados. Creo que encaja perfectamente con nuestras necesidades.
Agente: Excelente, ¿necesitan más información o están listos para avanzar?
Contacto: Estamos listos para avanzar, queremos firmar lo antes posible.
Agente: Genial, te enviaré la documentación para cerrar el acuerdo.
Contacto: Muy bien, esperamos confirmar el cierre esta semana.
Agente: Perfecto, estaré atento para cualquier otra cosa que necesiten.
Contacto: Gracias Javier, un placer trabajar contigo.
Agente: Igualmente, Alberto. Esperamos tener una colaboración exitosa.
Contacto: Seguro que sí.",Alberto confirma el interés definitivo y se dispone a cerrar la contratación del servicio.,Esperar confirmación cliente,Converted
58897a55-0ad,237ef596,Alejandro Torres,Director Financiero,Omega Dynamics,Banca,España,Málaga,48,13481000,Google Ads,2026-01-17,Inicialmente interesado en explorar una alternativa para movilidad corporativa y evaluar costes comparados con su proveedor actual.,1,2026-01-23,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alejandro, soy Javier Torres de MoveUp. ¿Tienes unos minutos para hablar sobre nuestras soluciones de movilidad?
Contacto: Sí, Javier, adelante.
Agente: Perfecto. Quería entender un poco más sobre cómo gestionáis actualmente el transporte corporativo.
Contacto: Usamos un proveedor local que nos ha funcionado bien hasta ahora.
Agente: Entiendo. ¿Cuántos viajes aproximadamente realizan mensualmente?
Contacto: Alrededor de 120, depende del mes.
Agente: Gracias por el dato. Nuestro servicio podría ofrecer una mejor optimización de los costes, especialmente con ese volumen.
Contacto: ¿Cuál sería el coste aproximado?
Agente: Podemos ajustar los precios según el volumen y la frecuencia de uso. Podríamos enviaros una propuesta detallada.
Contacto: Vale, pero nuestro presupuesto está bastante ajustado este año.
Agente: Lo entiendo, Alejandro. ¿Te parece si te envío más información para que lo revises en detalle?
Contacto: Sí, envíamela por correo.
Agente: Perfecto, te la envío hoy mismo. Gracias por tu tiempo.
Contacto: Gracias, Javier.",Alejandro mostró interés pero mencionó limitaciones presupuestarias. Se acordó enviar documentación detallada.,Enviar documentación,Lost
f4ff149d-956,237ef596,Alejandro Torres,Director Financiero,Omega Dynamics,Banca,España,Málaga,48,13481000,Google Ads,2026-01-17,Inicialmente interesado en explorar una alternativa para movilidad corporativa y evaluar costes comparados con su proveedor actual.,2,2026-01-30,13,7,Alejandro mostró interés pero mencionó limitaciones presupuestarias. Se acordó enviar documentación detallada.,Enviar documentación,"Agente: Hola Alejandro, soy Javier de nuevo. ¿Pudiste revisar la documentación que te envié?
Contacto: Hola Javier, sí, la vi por encima.
Agente: ¿Qué te pareció? ¿Crees que podríamos encajar como vuestro proveedor?
Contacto: Honestamente, estamos en una reorganización interna y no es prioridad cambiar de proveedor ahora.
Agente: Entiendo. Quizás podríamos agendar una demo con nuestra especialista, Cristina, para aclarar cualquier duda.
Contacto: Aprecio el ofrecimiento, pero no creo que sea el momento adecuado.
Agente: Comprendo. ¿Crees que podría ser de interés en el futuro?
Contacto: Tal vez, pero no te podría dar una fecha ahora mismo.
Agente: Está bien, Alejandro. Gracias por ser franco. Si cambia la situación, estaré aquí para ayudarte.
Contacto: Gracias, Javier. Te contacto si lo necesitamos.
Agente: Perfecto, gracias por tu tiempo.
Contacto: De nada.","Alejandro mencionó que debido a una reorganización interna y restricciones presupuestarias, no es viable cambiar de proveedor en este momento.",Cerrar lead - no interesado,Lost
95f52518-bb4,9419b3aa,Jorge López,Director de RRHH,Digi Services,Medios y Publicidad,México,Ciudad de México,10,2439000,Inbound / Blog,2026-03-09,"Jorge mostró interés inicial al descargar un artículo del blog sobre optimización de costos en movilidad corporativa, lo que indicaba una posible búsqueda de mejoras en sus procesos actuales.",1,2026-03-14,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Jorge, ¿cómo estás? Soy Carlos Martínez de MoveUp. Gracias por tu interés en nuestros servicios.
Contacto: Hola Carlos, bien, gracias. Sí, leí un artículo de su blog que me pareció interesante.
Agente: Excelente, quería saber si tienen algún proveedor actual para movilidad corporativa.
Contacto: Sí, actualmente trabajamos con una empresa local que nos ofrece tarifas competitivas.
Agente: Entiendo. ¿Están satisfechos con el servicio o han considerado explorar otras opciones?
Contacto: Por ahora estamos satisfechos. Además, no tenemos mucho margen en nuestro presupuesto para cambios.
Agente: Comprendo la situación. En MoveUp, solemos optimizar costos, especialmente para empresas con un volumen de viajes como el suyo. ¿Crees que podríamos agendar una reunión con nuestra especialista, Elena Navarro, para explorar esta posibilidad?
Contacto: No estoy seguro de que podamos comprometernos a un cambio en este momento, estamos en medio de una reorganización interna.
Agente: Claro, entiendo que es un periodo complicado. Si no te parece mal, podríamos enviarle más información sobre cómo trabajamos. ¿Te gustaría recibirla?
Contacto: Está bien, envíame la información y lo revisaré cuando pueda.
Agente: Perfecto, te enviaré toda la documentación hoy mismo. Gracias por tu tiempo, Jorge.
Contacto: Gracias a ti, Carlos.","El contacto mostró interés inicial pero expresó objeciones debido a presupuesto, proveedor actual y reorganización interna.",Enviar documentación,Lost
b1a0286e-ddb,b94c4184,Ana Díaz,CFO,Iberia Consulting,Tecnología,México,Ciudad de México,479,76616000,LinkedIn,2025-12-08,"Ana mostró un interés moderado, principalmente por la posibilidad de optimizar sus costos de transporte corporativo.",1,2025-12-09,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Ana, soy Pablo Fernández de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Pablo, bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp puede optimizar los costos de transporte de Iberia Consulting. Entiendo que tienen un proveedor actual, ¿correcto?
Contacto: Sí, ya trabajamos con uno, pero estamos siempre abiertos a escuchar opciones.
Agente: Excelente, nuestro servicio podría ofrecer una reducción de costos significativa, especialmente con el volumen de viajes que mencionaste. ¿Tienes idea de cuántos viajes realizan mensualmente?
Contacto: Aproximadamente unos 300, pero como mencioné, estamos contentos con nuestro proveedor actual.
Agente: Entiendo. Tal vez podríamos agendar una reunión con nuestra especialista para explorar más a fondo cómo podríamos mejorar su situación actual.
Contacto: Sí, podría ser, pero realmente el presupuesto es un problema en este momento debido a la coyuntura actual.
Agente: Comprensible. Podemos ajustar propuestas a diferentes presupuestos. ¿Te gustaría que te enviara alguna documentación para revisar?
Contacto: Sí, por favor, envíamelo.
Agente: Perfecto, te haré llegar la información hoy mismo.
Contacto: Gracias, Pablo.
Agente: Gracias a ti, Ana. Espero que podamos colaborar.
Contacto: Veremos. Hasta luego.",Ana mostró interés pero mencionó tener limitaciones presupuestarias; se acordó enviar documentación para evaluación.,Enviar documentación,Lost
43ce082b-380,b94c4184,Ana Díaz,CFO,Iberia Consulting,Tecnología,México,Ciudad de México,479,76616000,LinkedIn,2025-12-08,"Ana mostró un interés moderado, principalmente por la posibilidad de optimizar sus costos de transporte corporativo.",2,2025-12-16,8,7,Ana mostró interés pero mencionó tener limitaciones presupuestarias; se acordó enviar documentación para evaluación.,Enviar documentación,"Agente: Hola Ana, soy Pablo de nuevo. Quería saber si tuviste la oportunidad de revisar la documentación que te envié sobre MoveUp.
Contacto: Hola Pablo, sí, la revisé. El servicio parece interesante, pero honestamente no es el momento adecuado para hacer cambios.
Agente: Entiendo, ¿hay alguna preocupación específica que podamos abordar? Podríamos ajustar la propuesta si el presupuesto es un problema.
Contacto: Más que nada es por la reorganización interna que estamos pasando. Además, nuestro proveedor actual nos ha ofrecido algunas mejoras que parecen convincentes.
Agente: Claro, entiendo. ¿Te gustaría que dejáramos esto para revisarlo en un futuro?
Contacto: Creo que por ahora lo mejor es dejarlo pasar. Si algo cambia, te contacto.
Agente: Aprecio tu sinceridad, Ana. Si en algún momento deseas retomar la conversación, aquí estaré para ayudarte.
Contacto: Gracias por tu tiempo, Pablo.
Agente: Gracias a ti, Ana. Hasta luego.
Contacto: Adiós.",Ana revisó la documentación pero decidió no avanzar debido a una reorganización interna y mejoras con su proveedor actual.,Cerrar lead - no interesado,Lost
b01a9e10-10f,3a89848b,Marta Martínez,CFO,Corp Consulting,Manufactura,España,Las Palmas,5128,782773000,Formulario web,2026-02-07,La empresa está buscando urgentemente optimizar sus costes de movilidad debido a un reciente aumento en el volumen de desplazamientos.,1,2026-02-09,2,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, soy Diego López de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Diego, estoy bien, gracias. Estábamos revisando algunas opciones para mejorar la gestión de nuestros desplazamientos corporativos.
Agente: Perfecto, me alegra que nos hayas contactado. ¿Cuántos viajes aproximados realiza Corp Consulting al mes?
Contacto: Actualmente estamos alrededor de 1500 desplazamientos mensuales, y parece que va a seguir aumentando.
Agente: Entiendo, eso es un volumen considerable. ¿Cuál es el principal reto que enfrentan ahora con la movilidad?
Contacto: Principalmente el control de costes y la necesidad de una solución más eficiente para nuestra logística diaria.
Agente: MoveUp podría ser una gran solución para eso. Podemos ofrecer tarifas competitivas y un sistema de gestión centralizado. ¿Tienen algún presupuesto en mente?
Contacto: Aún estamos definiéndolo, pero sabemos que necesitamos actuar pronto.
Agente: Muy bien. Me gustaría programar una reunión con nuestra especialista, Cristina Vera. Podría profundizar más en lo que podemos ofrecerles.
Contacto: Me parece perfecto, coordinemos una fecha para eso.
Agente: Excelente, entonces coordinaré para que Cristina les contacte pronto.
Contacto: Quedo esperando su llamada, gracias.
Agente: A ti, Marta. Hablamos pronto.",Se discutieron los desafíos actuales de movilidad y se acordó agendar una reunión con la especialista Cristina.,Agendar demo/reunión con especialista,Converted
daaf3053-2b4,3a89848b,Marta Martínez,CFO,Corp Consulting,Manufactura,España,Las Palmas,5128,782773000,Formulario web,2026-02-07,La empresa está buscando urgentemente optimizar sus costes de movilidad debido a un reciente aumento en el volumen de desplazamientos.,2,2026-02-12,5,3,Se discutieron los desafíos actuales de movilidad y se acordó agendar una reunión con la especialista Cristina.,Agendar demo/reunión con especialista,"Agente: Hola Marta, soy Diego nuevamente. Espero que estés bien. ¿Pudiste revisar la propuesta que te envió Cristina?
Contacto: Hola Diego, sí la revisamos y nos parece muy atractiva. La capacidad para centralizar nuestros gastos es justo lo que necesitamos.
Agente: Excelente. ¿Hay algo más que necesiten discutir antes de avanzar?
Contacto: No, todo está claro. Solo necesitamos confirmar internamente para proceder.
Agente: Perfecto, puedo enviarles el contrato para que lo revisen con calma. ¿Te parece bien?
Contacto: Sí, envíalo y lo revisamos con el equipo.
Agente: Entonces queda en tus manos, Marta. Gracias por la oportunidad.
Contacto: Gracias a ustedes, estamos en contacto.
Agente: Perfecto, esperaré su confirmación. Que tengas un buen día.
Contacto: Igualmente, hasta pronto.",La cliente expresó interés en seguir adelante y confirmó la revisión del contrato.,Esperar confirmación cliente,Converted
648a6562-fd4,65de6dc3,Lucía Fernández,Jefe de Proyectos,Alpha Networks,Seguros,España,Alicante,131,13358000,Partner comercial,2026-01-25,La empresa está interesada en MoveUp debido a su crecimiento y el alto volumen de desplazamientos que realizan. Buscan soluciones para reducir costes de movilidad.,1,2026-02-01,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Buenos días, Lucía. Soy Ana Ruiz de MoveUp. ¿Cómo estás?
Contacto: Hola Ana, muy bien, gracias. Justamente estábamos evaluando opciones para optimizar el transporte de nuestros empleados.
Agente: Excelente, ¿podrías contarme un poco más sobre el volumen de desplazamientos que realizan actualmente?
Contacto: Claro, aproximadamente gestionamos unos 300 viajes mensuales. Hemos crecido bastante y los costos se están disparando.
Agente: Entiendo. MoveUp puede ayudar a optimizar esos costos con nuestras soluciones personalizadas. Además, podría ser útil para mejorar la experiencia de tus empleados.
Contacto: Eso suena muy interesante. Nos urge encontrar una solución pronto.
Agente: Perfecto, entonces creo que lo mejor sería coordinar una reunión con Cristina Vera, nuestra especialista, para analizar en detalle sus necesidades.
Contacto: Me parece bien. ¿Podrías enviarme más información antes?
Agente: Claro, te enviaré la documentación hoy mismo. ¿Alguna otra duda que pueda resolver ahora?
Contacto: No, por ahora eso es todo. Espero con ansias la información.
Agente: Gracias, Lucía. Te enviaré la documentación en cuanto terminemos.
Contacto: Gracias a ti, Ana.
Agente: Hasta pronto, Lucía.",Lucía expresó un alto interés en optimizar costes y acordaron enviar documentación antes de una reunión con la especialista.,Enviar documentación,Converted
516990e6-e5f,65de6dc3,Lucía Fernández,Jefe de Proyectos,Alpha Networks,Seguros,España,Alicante,131,13358000,Partner comercial,2026-01-25,La empresa está interesada en MoveUp debido a su crecimiento y el alto volumen de desplazamientos que realizan. Buscan soluciones para reducir costes de movilidad.,2,2026-02-06,12,5,Lucía expresó un alto interés en optimizar costes y acordaron enviar documentación antes de una reunión con la especialista.,Enviar documentación,"Agente: Hola Lucía, soy Ana de MoveUp. ¿Cómo estás?
Contacto: Hola Ana, muy bien, gracias. Revisé la documentación que me enviaste y parece muy prometedora.
Agente: Me alegra escucharlo. ¿Pudiste identificar algún punto específico que te gustaría discutir?
Contacto: Sí, estamos particularmente interesados en cómo podríamos integrar su servicio en nuestros procesos actuales.
Agente: Perfecto, Cristina puede ofrecerte una demostración personalizada para mostrarte cómo funcionaría la integración.
Contacto: Eso sería genial, realmente estamos presionados por el tiempo y queremos implementar algo pronto.
Agente: Entiendo la urgencia. ¿Te gustaría que programáramos la demo para esta semana?
Contacto: Sí, cuanto antes mejor. ¿Es posible mañana por la tarde?
Agente: Sí, por supuesto. Programe la reunión con Cristina para mañana a las 4 PM.
Contacto: Excelente, espero que sea el paso definitivo.
Agente: Estoy segura de que será muy útil. Nos vemos mañana.
Contacto: Gracias, Ana. Hasta mañana.
Agente: Hasta mañana, Lucía.",Lucía confirmó su interés después de revisar la documentación y se agendó una demo para el día siguiente.,Agendar demo/reunión con especialista,Converted
